,Unnamed: 0,player_name,fixture,opponent_team,game_points,venue,team_h_score,team_a_score,gameweek,game_minutes_played,match_goals_scored,game_assists,game_clean_sheets,game_goals_conceded,game_own_goals,game_penalties_saved,game_penalties_missed,game_yellow_cards,game_red_cards,game_saves,game_bonus,game_xG,game_xA,value,selected_by(%),price,bonus_x.1,total_goals_scored,total_assists,clean_sheets_x.1,total_clean_sheets,total_goals_conceded,total_own_goals,total_penalties_saved,total_penalties_missed,total_yellow_cards,total_red_cards,total_bonus,total_starts,total_xG,total_xA,total_points
8378,8378,André Gomes,55,Liverpool,0,Home,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8379,8379,André Gomes,75,West Ham,0,Home,1.0,0.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8380,8380,André Gomes,89,Southampton,0,Away,1.0,2.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8381,8381,André Gomes,96,Man Utd,0,Home,1.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8382,8382,André Gomes,109,Spurs,0,Away,2.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8383,8383,André Gomes,120,Newcastle,0,Away,1.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8384,8384,André Gomes,123,Crystal Palace,0,Home,3.0,0.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8385,8385,André Gomes,136,Fulham,0,Away,0.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8386,8386,André Gomes,143,Leicester,0,Home,0.0,2.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8387,8387,André Gomes,151,Bournemouth,0,Away,3.0,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8388,8388,André Gomes,166,Wolves,0,Home,1.0,2.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8389,8389,André Gomes,175,Man City,0,Away,1.0,1.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8390,8390,André Gomes,186,Brighton,0,Home,1.0,4.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8391,8391,André Gomes,195,Southampton,0,Home,1.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8392,8392,André Gomes,210,West Ham,0,Away,2.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8393,8393,André Gomes,215,Arsenal,0,Home,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8394,8394,André Gomes,227,Liverpool,0,Away,2.0,0.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8395,8395,André Gomes,235,Leeds,0,Home,1.0,0.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8396,8396,André Gomes,243,Aston Villa,0,Home,0.0,2.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8397,8397,André Gomes,61,Arsenal,0,Away,4.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8398,8398,André Gomes,258,Nott'm Forest,0,Away,2.0,2.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8399,8399,André Gomes,263,Brentford,0,Home,1.0,0.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8400,8400,André Gomes,275,Chelsea,0,Away,2.0,2.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8401,8401,André Gomes,286,Spurs,0,Home,1.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8402,8402,André Gomes,297,Man Utd,0,Away,2.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8403,8403,André Gomes,303,Fulham,0,Home,1.0,3.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8404,8404,André Gomes,315,Crystal Palace,0,Away,0.0,0.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8405,8405,André Gomes,322,Newcastle,0,Home,1.0,4.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8406,8406,André Gomes,337,Leicester,0,Away,2.0,2.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,45,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
8407,8407,A.Doucouré,3,Chelsea,2,Home,0.0,1.0,1,90,0,0,0,1,0,0,0,0,0,0,0,0.12,0.02,55,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8408,8408,A.Doucouré,12,Aston Villa,1,Away,2.0,1.0,2,34,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,55,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8409,8409,A.Doucouré,23,Nott'm Forest,0,Home,1.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8410,8410,A.Doucouré,33,Brentford,0,Away,1.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8411,8411,A.Doucouré,45,Leeds,0,Away,1.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8412,8412,A.Doucouré,55,Liverpool,0,Home,0.0,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8413,8413,A.Doucouré,75,West Ham,1,Home,1.0,0.0,8,9,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8414,8414,A.Doucouré,89,Southampton,1,Away,1.0,2.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8415,8415,A.Doucouré,96,Man Utd,0,Home,1.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8416,8416,A.Doucouré,109,Spurs,0,Away,2.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8417,8417,A.Doucouré,120,Newcastle,0,Away,1.0,0.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8418,8418,A.Doucouré,123,Crystal Palace,1,Home,3.0,0.0,13,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8419,8419,A.Doucouré,136,Fulham,0,Away,0.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8420,8420,A.Doucouré,143,Leicester,1,Home,0.0,2.0,15,29,0,0,0,1,0,0,0,0,0,0,0,0.0,0.03,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8421,8421,A.Doucouré,151,Bournemouth,1,Away,3.0,0.0,16,15,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8422,8422,A.Doucouré,166,Wolves,1,Home,1.0,2.0,17,7,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8423,8423,A.Doucouré,175,Man City,1,Away,1.0,1.0,18,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8424,8424,A.Doucouré,186,Brighton,0,Home,1.0,4.0,19,32,0,0,0,0,0,0,0,1,0,0,0,0.06,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8425,8425,A.Doucouré,195,Southampton,0,Home,1.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8426,8426,A.Doucouré,210,West Ham,0,Away,2.0,0.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8427,8427,A.Doucouré,215,Arsenal,3,Home,1.0,0.0,22,90,0,0,1,0,0,0,0,0,0,0,0,0.24,0.01,53,0.1,5.3,0,2,2,1,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8428,8428,A.Doucouré,227,Liverpool,1,Away,2.0,0.0,23,90,0,0,0,2,0,0,0,1,0,0,0,0.0,0.02,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8429,8429,A.Doucouré,235,Leeds,2,Home,1.0,0.0,24,90,0,0,1,0,0,0,0,1,0,0,0,0.0,0.05,53,0.1,5.3,0,2,2,1,3,22,0,0,0,5,1,5,13,1.92,1.04,48
8430,8430,A.Doucouré,243,Aston Villa,1,Home,0.0,2.0,25,90,0,0,0,2,0,0,0,1,0,0,0,0.15,0.2,53,0.1,5.3,0,2,2,0,3,22,0,0,0,5,1,5,13,1.92,1.04,48
