,Gameweek,Player Name,Position,Opponent,Team,Gameweek Points,Venue,Home Team Score,Away Team Score,Minutes Played,Goals Scored,Assists,Clean Sheets,Goals Conceded,xG Conceded,Own Goals,Penalties Saved,Penalties Missed,Yellow Cards,Red Cards,Saves,Bonus,xG,xA,Selected By(%),Price,Total Goals Scored,Total Assists,Clean Sheets,Total Clean Sheets,Total Goals Conceded,Total xG Conceded,Total Own Goals,Total Saves,Total Penalties Saved,Total Penalties Missed,Total Yellow Cards,Total Red Cards,Total Bonus,Total Starts,Total xG,Total xA,Total Points
10361,6,Kongolo,Defender,Spurs,Fulham,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10362,8,Kongolo,Defender,Nott'm Forest,Fulham,0,Away,2.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10363,9,Kongolo,Defender,Newcastle,Fulham,0,Home,1.0,4.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10364,10,Kongolo,Defender,West Ham,Fulham,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10365,11,Kongolo,Defender,Bournemouth,Fulham,0,Home,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10366,12,Kongolo,Defender,Aston Villa,Fulham,0,Home,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10367,13,Kongolo,Defender,Leeds,Fulham,0,Away,2.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10368,14,Kongolo,Defender,Everton,Fulham,0,Home,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10369,15,Kongolo,Defender,Man City,Fulham,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10370,16,Kongolo,Defender,Man Utd,Fulham,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10371,17,Kongolo,Defender,Crystal Palace,Fulham,0,Away,0.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10372,18,Kongolo,Defender,Southampton,Fulham,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10373,19,Kongolo,Defender,Leicester,Fulham,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10374,19,Kongolo,Defender,Chelsea,Fulham,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10375,20,Kongolo,Defender,Newcastle,Fulham,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10376,21,Kongolo,Defender,Spurs,Fulham,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10377,22,Kongolo,Defender,Chelsea,Fulham,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10378,23,Kongolo,Defender,Nott'm Forest,Fulham,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10379,24,Kongolo,Defender,Brighton,Fulham,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10380,25,Kongolo,Defender,Wolves,Fulham,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10381,26,Kongolo,Defender,Brentford,Fulham,0,Away,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10382,27,Kongolo,Defender,Arsenal,Fulham,0,Home,0.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10383,29,Kongolo,Defender,Bournemouth,Fulham,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10384,30,Kongolo,Defender,West Ham,Fulham,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10385,31,Kongolo,Defender,Everton,Fulham,0,Away,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10386,32,Kongolo,Defender,Leeds,Fulham,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10387,33,Kongolo,Defender,Aston Villa,Fulham,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10388,34,Kongolo,Defender,Man City,Fulham,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10389,34,Kongolo,Defender,Liverpool,Fulham,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10390,35,Kongolo,Defender,Leicester,Fulham,0,Home,5.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10391,36,Kongolo,Defender,Southampton,Fulham,0,Away,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.2,3.9,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0
10392,1,Tosin,Defender,Liverpool,Fulham,1,Home,2.0,2.0,90,0,0,0,2,1.23,0,0,0,0,0,0,0,0.0,0.01,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10393,2,Tosin,Defender,Wolves,Fulham,6,Away,0.0,0.0,90,0,0,1,0,0.89,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,1,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10394,3,Tosin,Defender,Brentford,Fulham,1,Home,3.0,2.0,90,0,0,0,2,1.8,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10395,4,Tosin,Defender,Arsenal,Fulham,1,Away,2.0,1.0,90,0,0,0,2,2.73,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10396,5,Tosin,Defender,Brighton,Fulham,2,Home,2.0,1.0,90,0,0,0,1,1.42,0,0,0,0,0,0,0,0.0,0.02,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10397,6,Tosin,Defender,Spurs,Fulham,1,Away,2.0,1.0,90,0,0,0,2,2.98,0,0,0,0,0,0,0,0.0,0.01,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10398,8,Tosin,Defender,Nott'm Forest,Fulham,7,Away,2.0,3.0,90,1,0,0,2,1.41,0,0,0,0,0,0,0,0.05,0.01,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10399,9,Tosin,Defender,Newcastle,Fulham,0,Home,1.0,4.0,90,0,0,0,4,3.55,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10400,10,Tosin,Defender,West Ham,Fulham,1,Away,3.0,1.0,90,0,0,0,3,3.04,0,0,0,0,0,0,0,0.0,0.01,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10401,11,Tosin,Defender,Bournemouth,Fulham,0,Home,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10402,12,Tosin,Defender,Aston Villa,Fulham,0,Home,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10403,13,Tosin,Defender,Leeds,Fulham,1,Away,2.0,3.0,90,0,0,0,2,1.71,0,0,0,0,0,0,0,0.08,0.01,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10404,14,Tosin,Defender,Everton,Fulham,0,Home,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10405,15,Tosin,Defender,Man City,Fulham,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10406,16,Tosin,Defender,Man Utd,Fulham,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10407,17,Tosin,Defender,Crystal Palace,Fulham,0,Away,0.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10408,18,Tosin,Defender,Southampton,Fulham,1,Home,2.0,1.0,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10409,19,Tosin,Defender,Leicester,Fulham,6,Away,0.0,1.0,90,0,0,1,0,1.69,0,0,0,1,0,0,1,0.02,0.0,0.1,4.4,1,0,1,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10410,19,Tosin,Defender,Chelsea,Fulham,1,Home,2.0,1.0,90,0,0,0,1,2.13,0,0,0,1,0,0,0,0.0,0.01,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10411,20,Tosin,Defender,Newcastle,Fulham,1,Away,1.0,0.0,13,0,0,0,1,0.95,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10412,21,Tosin,Defender,Spurs,Fulham,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10413,22,Tosin,Defender,Chelsea,Fulham,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10414,23,Tosin,Defender,Nott'm Forest,Fulham,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10415,24,Tosin,Defender,Brighton,Fulham,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10416,25,Tosin,Defender,Wolves,Fulham,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10417,26,Tosin,Defender,Brentford,Fulham,0,Away,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10418,27,Tosin,Defender,Arsenal,Fulham,1,Home,0.0,3.0,90,0,0,0,3,2.38,0,0,0,0,0,0,0,0.06,0.02,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10419,29,Tosin,Defender,Bournemouth,Fulham,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10420,30,Tosin,Defender,West Ham,Fulham,2,Home,0.0,1.0,90,0,0,0,1,1.09,0,0,0,0,0,0,0,0.09,0.11,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10421,31,Tosin,Defender,Everton,Fulham,1,Away,1.0,3.0,90,0,0,0,1,1.31,0,0,0,1,0,0,0,0.02,0.01,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10422,32,Tosin,Defender,Leeds,Fulham,2,Home,2.0,1.0,90,0,0,0,1,0.89,0,0,0,0,0,0,0,0.04,0.02,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10423,33,Tosin,Defender,Aston Villa,Fulham,2,Away,1.0,0.0,90,0,0,0,1,0.97,0,0,0,0,0,0,0,0.0,0.06,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10424,34,Tosin,Defender,Man City,Fulham,1,Home,1.0,2.0,90,0,0,0,2,2.59,0,0,0,0,0,0,0,0.0,0.0,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10425,34,Tosin,Defender,Liverpool,Fulham,2,Away,1.0,0.0,90,0,0,0,1,1.73,0,0,0,0,0,0,0,0.0,0.13,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10426,35,Tosin,Defender,Leicester,Fulham,1,Home,5.0,3.0,90,0,0,0,3,2.84,0,0,0,0,0,0,0,0.24,0.01,0.1,4.4,1,0,0,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10427,36,Tosin,Defender,Southampton,Fulham,6,Away,0.0,2.0,90,0,0,1,0,0.25,0,0,0,0,0,0,0,0.02,0.01,0.1,4.4,1,0,1,3,35,39.58,0,0,0,0,3,0,1,21,0.62,0.45,48
10428,1,Mitrović,Forward,Liverpool,Fulham,13,Home,2.0,2.0,90,2,0,0,2,1.23,0,0,0,0,0,0,3,0.95,0.01,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10429,2,Mitrović,Forward,Wolves,Fulham,-1,Away,0.0,0.0,90,0,0,1,0,0.89,0,0,1,1,0,0,0,0.95,0.01,11.9,6.6,12,2,1,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10430,3,Mitrović,Forward,Brentford,Fulham,6,Home,3.0,2.0,90,1,0,0,2,1.8,0,0,0,0,0,0,0,1.28,0.22,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10431,4,Mitrović,Forward,Arsenal,Fulham,7,Away,2.0,1.0,90,1,0,0,2,2.73,0,0,0,0,0,0,1,0.22,0.01,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10432,5,Mitrović,Forward,Brighton,Fulham,9,Home,2.0,1.0,90,1,0,0,1,1.42,0,0,0,0,0,0,3,0.38,0.08,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10433,6,Mitrović,Forward,Spurs,Fulham,5,Away,2.0,1.0,90,1,0,0,2,2.98,0,0,0,1,0,0,0,0.49,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10434,8,Mitrović,Forward,Nott'm Forest,Fulham,2,Away,2.0,3.0,89,0,0,0,2,1.41,0,0,0,0,0,0,0,0.11,0.14,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10435,9,Mitrović,Forward,Newcastle,Fulham,0,Home,1.0,4.0,36,0,0,0,2,1.84,0,0,0,1,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10436,10,Mitrović,Forward,West Ham,Fulham,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10437,11,Mitrović,Forward,Bournemouth,Fulham,7,Home,2.0,2.0,90,1,0,0,2,1.05,0,0,0,0,0,0,1,1.23,0.02,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10438,12,Mitrović,Forward,Aston Villa,Fulham,6,Home,3.0,0.0,84,1,0,1,0,1.03,0,0,0,0,0,0,0,1.38,0.06,11.9,6.6,12,2,1,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10439,13,Mitrović,Forward,Leeds,Fulham,6,Away,2.0,3.0,90,1,0,0,2,1.71,0,0,0,0,0,0,0,0.32,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10440,14,Mitrović,Forward,Everton,Fulham,1,Home,0.0,0.0,90,0,0,1,0,0.94,0,0,0,1,0,0,0,0.5,0.11,11.9,6.6,12,2,1,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10441,15,Mitrović,Forward,Man City,Fulham,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10442,16,Mitrović,Forward,Man Utd,Fulham,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10443,17,Mitrović,Forward,Crystal Palace,Fulham,15,Away,0.0,3.0,84,1,2,1,0,0.26,0,0,0,0,0,0,3,0.77,0.19,11.9,6.6,12,2,1,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10444,18,Mitrović,Forward,Southampton,Fulham,0,Home,2.0,1.0,90,0,0,0,1,0.79,0,0,1,0,0,0,0,0.81,0.02,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10445,19,Mitrović,Forward,Leicester,Fulham,5,Away,0.0,1.0,90,1,0,1,0,1.69,0,0,0,1,0,0,0,0.76,0.01,11.9,6.6,12,2,1,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10446,19,Mitrović,Forward,Chelsea,Fulham,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10447,20,Mitrović,Forward,Newcastle,Fulham,0,Away,1.0,0.0,90,0,0,0,1,2.13,0,0,1,0,0,0,0,1.06,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10448,21,Mitrović,Forward,Spurs,Fulham,2,Home,0.0,1.0,90,0,0,0,1,0.9,0,0,0,0,0,0,0,0.16,0.05,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10449,22,Mitrović,Forward,Chelsea,Fulham,2,Away,0.0,0.0,90,0,0,1,0,1.38,0,0,0,0,0,0,0,0.03,0.17,11.9,6.6,12,2,1,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10450,23,Mitrović,Forward,Nott'm Forest,Fulham,2,Home,2.0,0.0,83,0,0,1,0,0.67,0,0,0,0,0,0,0,0.89,0.0,11.9,6.6,12,2,1,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10451,24,Mitrović,Forward,Brighton,Fulham,0,Away,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10452,25,Mitrović,Forward,Wolves,Fulham,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10453,26,Mitrović,Forward,Brentford,Fulham,1,Away,3.0,2.0,90,0,0,0,3,2.34,0,0,0,1,0,0,0,0.08,0.02,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10454,27,Mitrović,Forward,Arsenal,Fulham,2,Home,0.0,3.0,90,0,0,0,3,2.38,0,0,0,0,0,0,0,0.17,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10455,29,Mitrović,Forward,Bournemouth,Fulham,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10456,30,Mitrović,Forward,West Ham,Fulham,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10457,31,Mitrović,Forward,Everton,Fulham,0,Away,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10458,32,Mitrović,Forward,Leeds,Fulham,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10459,33,Mitrović,Forward,Aston Villa,Fulham,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10460,34,Mitrović,Forward,Man City,Fulham,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10461,34,Mitrović,Forward,Liverpool,Fulham,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10462,35,Mitrović,Forward,Leicester,Fulham,0,Home,5.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10463,36,Mitrović,Forward,Southampton,Fulham,5,Away,0.0,2.0,25,1,0,0,0,0.09,0,0,0,0,0,0,0,0.21,0.02,11.9,6.6,12,2,0,7,26,31.66,0,0,0,3,6,0,11,21,12.75,1.14,95
10464,1,Reed,Midfielder,Liverpool,Fulham,2,Home,2.0,2.0,90,0,0,0,2,1.23,0,0,0,0,0,0,0,0.06,0.02,0.9,4.3,3,4,0,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
10465,2,Reed,Midfielder,Wolves,Fulham,2,Away,0.0,0.0,90,0,0,1,0,0.89,0,0,0,1,0,0,0,0.0,0.04,0.9,4.3,3,4,1,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
10466,3,Reed,Midfielder,Brentford,Fulham,2,Home,3.0,2.0,90,0,0,0,2,1.8,0,0,0,0,0,0,0,0.23,0.02,0.9,4.3,3,4,0,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
10467,4,Reed,Midfielder,Arsenal,Fulham,2,Away,2.0,1.0,90,0,0,0,2,2.73,0,0,0,0,0,0,0,0.0,0.04,0.9,4.3,3,4,0,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
10468,5,Reed,Midfielder,Brighton,Fulham,1,Home,2.0,1.0,90,0,0,0,1,1.42,0,0,0,1,0,0,0,0.0,0.01,0.9,4.3,3,4,0,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
10469,6,Reed,Midfielder,Spurs,Fulham,2,Away,2.0,1.0,90,0,0,0,2,2.98,0,0,0,0,0,0,0,0.0,0.01,0.9,4.3,3,4,0,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
10470,8,Reed,Midfielder,Nott'm Forest,Fulham,10,Away,2.0,3.0,90,1,0,0,2,1.41,0,0,0,0,0,0,3,0.15,0.03,0.9,4.3,3,4,0,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
10471,9,Reed,Midfielder,Newcastle,Fulham,1,Home,1.0,4.0,90,0,0,0,4,3.55,0,0,0,1,0,0,0,0.0,0.0,0.9,4.3,3,4,0,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
10472,10,Reed,Midfielder,West Ham,Fulham,1,Away,3.0,1.0,70,0,0,0,2,2.44,0,0,0,1,0,0,0,0.0,0.01,0.9,4.3,3,4,0,9,42,51.52,1,0,0,0,5,0,9,34,1.95,1.86,104
