,Gameweek,Player Name,Position,Opponent,Team,Gameweek Points,Venue,Home Team Score,Away Team Score,Minutes Played,Goals Scored,Assists,Clean Sheets,Goals Conceded,xG Conceded,Own Goals,Penalties Saved,Penalties Missed,Yellow Cards,Red Cards,Saves,Bonus,xG,xA,Selected By(%),Price,Total Goals Scored,Total Assists,Clean Sheets,Total Clean Sheets,Total Goals Conceded,Total xG Conceded,Total Own Goals,Total Saves,Total Penalties Saved,Total Penalties Missed,Total Yellow Cards,Total Red Cards,Total Bonus,Total Starts,Total xG,Total xA,Total Points,Availability
5192,20,Welbeck,Forward,Liverpool,Brighton,5,Home,3.0,0.0,24,1,0,0,0,0.13,0,0,0,0,0,0,0,0.72,0.02,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5193,21,Welbeck,Forward,Leicester,Brighton,2,Away,2.0,2.0,65,0,0,0,2,1.22,0,0,0,0,0,0,0,0.28,0.06,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5194,22,Welbeck,Forward,Bournemouth,Brighton,1,Home,1.0,0.0,56,0,0,0,0,0.33,0,0,0,0,0,0,0,0.73,0.02,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5195,23,Welbeck,Forward,Crystal Palace,Brighton,0,Away,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5196,24,Welbeck,Forward,Fulham,Brighton,0,Home,0.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5197,26,Welbeck,Forward,West Ham,Brighton,5,Home,4.0,0.0,14,1,0,0,0,0.0,0,0,0,0,0,0,0,0.09,0.0,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5198,27,Welbeck,Forward,Leeds,Brighton,1,Away,2.0,2.0,22,0,0,0,1,0.03,0,0,0,0,0,0,0,0.28,0.01,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5199,27,Welbeck,Forward,Crystal Palace,Brighton,2,Home,1.0,0.0,78,0,0,1,0,1.13,0,0,0,0,0,0,0,0.03,0.01,2.3,6.5,6,5,1,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5200,29,Welbeck,Forward,Brentford,Brighton,6,Home,3.0,3.0,82,1,0,0,3,1.5,0,0,0,0,0,0,0,0.78,0.08,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5201,29,Welbeck,Forward,Bournemouth,Brighton,1,Away,0.0,2.0,17,0,0,0,0,0.06,0,0,0,0,0,0,0,0.12,0.01,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5202,30,Welbeck,Forward,Spurs,Brighton,2,Away,2.0,1.0,65,0,0,0,1,0.69,0,0,0,0,0,0,0,0.18,0.02,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5203,31,Welbeck,Forward,Chelsea,Brighton,5,Away,1.0,2.0,51,1,0,0,0,0.51,0,0,0,0,0,0,0,0.76,0.11,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5204,33,Welbeck,Forward,Nott'm Forest,Brighton,1,Away,3.0,1.0,17,0,0,0,1,0.92,0,0,0,0,0,0,0,0.0,0.01,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5205,34,Welbeck,Forward,Wolves,Brighton,15,Home,6.0,0.0,55,2,1,0,0,0.41,0,0,0,0,0,0,3,0.8,0.02,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5206,34,Welbeck,Forward,Man Utd,Brighton,2,Home,1.0,0.0,74,0,0,1,0,1.31,0,0,0,0,0,0,0,0.15,0.03,2.3,6.5,6,5,1,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5207,35,Welbeck,Forward,Everton,Brighton,1,Home,1.0,5.0,45,0,0,0,3,1.19,0,0,0,0,0,0,0,0.16,0.0,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5208,36,Welbeck,Forward,Arsenal,Brighton,1,Away,0.0,3.0,30,0,0,0,0,0.36,0,0,0,0,0,0,0,0.04,0.01,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5209,36,Welbeck,Forward,Newcastle,Brighton,1,Away,4.0,1.0,55,0,0,0,2,1.85,0,0,0,0,0,0,0,0.03,0.0,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5210,37,Welbeck,Forward,Southampton,Brighton,1,Home,3.0,1.0,25,0,0,0,0,0.04,0,0,0,0,0,0,0,0.12,0.06,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5211,37,Welbeck,Forward,Man City,Brighton,0,Home,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,2.3,6.5,6,5,0,6,27,24.75,0,0,0,0,0,0,5,20,8.26,1.62,89,a
5212,1,Groß,Midfielder,Man Utd,Brighton,15,Away,1.0,2.0,90,2,0,0,1,1.38,0,0,0,0,0,0,3,0.9,0.06,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5213,2,Groß,Midfielder,Newcastle,Brighton,3,Home,0.0,0.0,90,0,0,1,0,0.22,0,0,0,0,0,0,0,0.54,0.57,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5214,3,Groß,Midfielder,West Ham,Brighton,6,Away,0.0,2.0,90,0,1,1,0,0.89,0,0,0,0,0,0,0,0.0,0.13,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5215,4,Groß,Midfielder,Leeds,Brighton,11,Home,1.0,0.0,90,1,0,1,0,1.84,0,0,0,0,0,0,3,0.39,0.31,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5216,5,Groß,Midfielder,Fulham,Brighton,2,Away,2.0,1.0,90,0,0,0,2,0.68,0,0,0,0,0,0,0,0.07,0.02,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5217,6,Groß,Midfielder,Leicester,Brighton,5,Home,5.0,2.0,90,0,1,0,2,1.45,0,0,0,0,0,0,0,0.05,0.32,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5218,9,Groß,Midfielder,Liverpool,Brighton,2,Away,3.0,3.0,64,0,0,0,3,1.31,0,0,0,0,0,0,0,0.0,0.05,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5219,10,Groß,Midfielder,Spurs,Brighton,2,Home,0.0,1.0,81,0,0,0,1,0.79,0,0,0,0,0,0,0,0.04,0.4,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5220,11,Groß,Midfielder,Brentford,Brighton,2,Away,2.0,0.0,67,0,0,0,2,1.37,0,0,0,0,0,0,0,0.03,0.35,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5221,12,Groß,Midfielder,Nott'm Forest,Brighton,3,Home,0.0,0.0,84,0,0,1,0,0.13,0,0,0,0,0,0,0,0.33,0.21,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5222,13,Groß,Midfielder,Man City,Brighton,1,Away,3.0,1.0,86,0,0,0,3,1.63,0,0,0,1,0,0,0,0.0,0.08,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5223,14,Groß,Midfielder,Chelsea,Brighton,7,Home,4.0,1.0,90,1,0,0,1,1.36,0,0,0,0,0,0,0,0.18,0.01,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5224,15,Groß,Midfielder,Wolves,Brighton,9,Away,2.0,3.0,90,1,0,0,2,1.23,0,0,0,0,0,0,2,0.17,0.11,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5225,16,Groß,Midfielder,Aston Villa,Brighton,1,Home,1.0,2.0,90,0,0,0,2,1.49,0,0,0,1,0,0,0,0.0,0.08,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5226,17,Groß,Midfielder,Southampton,Brighton,2,Away,1.0,3.0,90,0,0,0,1,1.91,0,0,0,0,0,0,0,0.0,0.12,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5227,18,Groß,Midfielder,Arsenal,Brighton,6,Home,2.0,4.0,90,0,1,0,4,2.88,0,0,0,0,0,0,1,0.14,0.33,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5228,19,Groß,Midfielder,Everton,Brighton,8,Away,1.0,4.0,90,1,0,0,1,1.31,0,0,0,0,0,0,1,0.33,0.09,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5229,20,Groß,Midfielder,Liverpool,Brighton,3,Home,3.0,0.0,90,0,0,1,0,1.03,0,0,0,0,0,0,0,0.0,0.16,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5230,21,Groß,Midfielder,Leicester,Brighton,2,Away,2.0,2.0,90,0,0,0,2,1.3,0,0,0,0,0,0,0,0.05,0.34,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5231,22,Groß,Midfielder,Bournemouth,Brighton,3,Home,1.0,0.0,90,0,0,1,0,1.34,0,0,0,0,0,0,0,0.03,0.13,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5232,23,Groß,Midfielder,Crystal Palace,Brighton,2,Away,1.0,1.0,90,0,0,0,1,0.89,0,0,0,0,0,0,0,0.0,0.16,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5233,24,Groß,Midfielder,Fulham,Brighton,2,Home,0.0,1.0,90,0,0,0,1,0.31,0,0,0,0,0,0,0,0.0,0.37,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5234,26,Groß,Midfielder,West Ham,Brighton,6,Home,4.0,0.0,90,0,1,1,0,0.38,0,0,0,0,0,0,0,0.04,0.81,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5235,27,Groß,Midfielder,Leeds,Brighton,2,Away,2.0,2.0,90,0,0,0,2,1.54,0,0,0,0,0,0,0,0.11,0.13,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5236,27,Groß,Midfielder,Crystal Palace,Brighton,3,Home,1.0,0.0,90,0,0,1,0,1.2,0,0,0,0,0,0,0,0.0,0.56,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5237,29,Groß,Midfielder,Brentford,Brighton,1,Home,3.0,3.0,90,0,0,0,3,1.5,0,0,0,1,0,0,0,0.5,0.61,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5238,29,Groß,Midfielder,Bournemouth,Brighton,6,Away,0.0,2.0,90,0,1,1,0,1.92,0,0,0,0,0,0,0,0.26,0.13,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5239,30,Groß,Midfielder,Spurs,Brighton,1,Away,2.0,1.0,90,0,0,0,2,0.83,0,0,0,1,0,0,0,0.02,0.17,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5240,31,Groß,Midfielder,Chelsea,Brighton,5,Away,1.0,2.0,90,0,1,0,1,0.6,0,0,0,0,0,0,0,0.09,0.19,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5241,33,Groß,Midfielder,Nott'm Forest,Brighton,0,Away,3.0,1.0,90,0,0,0,3,2.48,1,0,0,0,0,0,0,0.0,0.14,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5242,34,Groß,Midfielder,Wolves,Brighton,14,Home,6.0,0.0,90,2,0,1,0,0.7,0,0,0,0,0,0,1,0.51,0.19,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5243,34,Groß,Midfielder,Man Utd,Brighton,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5244,35,Groß,Midfielder,Everton,Brighton,2,Home,1.0,5.0,90,0,0,0,5,2.28,0,0,0,0,0,0,0,0.11,0.7,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5245,36,Groß,Midfielder,Arsenal,Brighton,5,Away,0.0,3.0,90,0,1,1,0,0.84,0,0,0,1,0,0,0,0.0,0.02,10.9,5.4,9,7,1,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5246,36,Groß,Midfielder,Newcastle,Brighton,1,Away,4.0,1.0,68,0,0,0,2,2.17,0,0,0,1,0,0,0,0.0,0.0,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5247,37,Groß,Midfielder,Southampton,Brighton,9,Home,3.0,1.0,90,1,0,0,1,0.65,0,0,0,0,0,0,2,0.27,0.3,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5248,37,Groß,Midfielder,Man City,Brighton,0,Home,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,10.9,5.4,9,7,0,11,48,43.83,1,0,0,0,6,0,13,35,5.16,8.35,152,a
5249,1,Dunk,Defender,Man Utd,Brighton,2,Away,1.0,2.0,90,0,0,0,1,1.38,0,0,0,0,0,0,0,0.07,0.0,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5250,2,Dunk,Defender,Newcastle,Brighton,7,Home,0.0,0.0,90,0,0,1,0,0.22,0,0,0,0,0,0,1,0.0,0.0,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5251,3,Dunk,Defender,West Ham,Brighton,6,Away,0.0,2.0,90,0,0,1,0,0.89,0,0,0,0,0,0,0,0.0,0.0,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5252,4,Dunk,Defender,Leeds,Brighton,7,Home,1.0,0.0,90,0,0,1,0,1.84,0,0,0,0,0,0,1,0.03,0.03,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5253,5,Dunk,Defender,Fulham,Brighton,-1,Away,2.0,1.0,90,0,0,0,2,0.68,1,0,0,0,0,0,0,0.0,0.01,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5254,6,Dunk,Defender,Leicester,Brighton,1,Home,5.0,2.0,90,0,0,0,2,1.45,0,0,0,0,0,0,0,0.07,0.01,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5255,9,Dunk,Defender,Liverpool,Brighton,1,Away,3.0,3.0,90,0,0,0,3,1.47,0,0,0,0,0,0,0,0.0,0.0,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5256,10,Dunk,Defender,Spurs,Brighton,2,Home,0.0,1.0,90,0,0,0,1,0.79,0,0,0,0,0,0,0,0.17,0.01,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5257,11,Dunk,Defender,Brentford,Brighton,1,Away,2.0,0.0,90,0,0,0,2,1.47,0,0,0,0,0,0,0,0.27,0.01,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5258,12,Dunk,Defender,Nott'm Forest,Brighton,8,Home,0.0,0.0,90,0,0,1,0,0.13,0,0,0,0,0,0,2,0.08,0.01,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5259,13,Dunk,Defender,Man City,Brighton,1,Away,3.0,1.0,90,0,0,0,3,1.63,0,0,0,0,0,0,0,0.0,0.01,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5260,14,Dunk,Defender,Chelsea,Brighton,2,Home,4.0,1.0,90,0,0,0,1,1.36,0,0,0,0,0,0,0,0.0,0.0,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5261,15,Dunk,Defender,Wolves,Brighton,1,Away,2.0,3.0,90,0,0,0,2,1.23,0,0,0,0,0,0,0,0.02,0.05,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5262,16,Dunk,Defender,Aston Villa,Brighton,1,Home,1.0,2.0,90,0,0,0,2,1.49,0,0,0,0,0,0,0,0.04,0.01,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5263,17,Dunk,Defender,Southampton,Brighton,2,Away,1.0,3.0,90,0,0,0,1,1.91,0,0,0,0,0,0,0,0.0,0.0,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5264,18,Dunk,Defender,Arsenal,Brighton,3,Home,2.0,4.0,90,0,1,0,4,2.88,0,0,0,0,0,0,0,0.03,0.02,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5265,19,Dunk,Defender,Everton,Brighton,2,Away,1.0,4.0,90,0,0,0,1,1.31,0,0,0,0,0,0,0,0.0,0.0,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5266,20,Dunk,Defender,Liverpool,Brighton,5,Home,3.0,0.0,90,0,0,1,0,1.0,0,0,0,1,0,0,0,0.0,0.01,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5267,21,Dunk,Defender,Leicester,Brighton,1,Away,2.0,2.0,90,0,0,0,2,1.3,0,0,0,0,0,0,0,0.0,0.06,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5268,22,Dunk,Defender,Bournemouth,Brighton,6,Home,1.0,0.0,90,0,0,1,0,1.34,0,0,0,1,0,0,1,0.0,0.05,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5269,23,Dunk,Defender,Crystal Palace,Brighton,2,Away,1.0,1.0,90,0,0,0,1,0.89,0,0,0,0,0,0,0,0.02,0.01,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5270,24,Dunk,Defender,Fulham,Brighton,2,Home,0.0,1.0,90,0,0,0,1,0.31,0,0,0,0,0,0,0,0.09,0.07,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5271,26,Dunk,Defender,West Ham,Brighton,6,Home,4.0,0.0,90,0,0,1,0,0.38,0,0,0,0,0,0,0,0.07,0.02,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5272,27,Dunk,Defender,Leeds,Brighton,1,Away,2.0,2.0,90,0,0,0,2,1.54,0,0,0,0,0,0,0,0.1,0.02,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5273,27,Dunk,Defender,Crystal Palace,Brighton,7,Home,1.0,0.0,90,0,0,1,0,1.2,0,0,0,0,0,0,1,0.0,0.01,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5274,29,Dunk,Defender,Brentford,Brighton,1,Home,3.0,3.0,90,0,0,0,3,1.5,0,0,0,0,0,0,0,0.19,0.11,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5275,29,Dunk,Defender,Bournemouth,Brighton,6,Away,0.0,2.0,90,0,0,1,0,1.92,0,0,0,0,0,0,0,0.12,0.01,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5276,30,Dunk,Defender,Spurs,Brighton,8,Away,2.0,1.0,90,1,0,0,2,0.83,0,0,0,0,0,0,1,0.19,0.04,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5277,31,Dunk,Defender,Chelsea,Brighton,2,Away,1.0,2.0,90,0,0,0,1,0.6,0,0,0,0,0,0,0,0.0,0.01,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5278,33,Dunk,Defender,Nott'm Forest,Brighton,1,Away,3.0,1.0,90,0,0,0,3,2.48,0,0,0,0,0,0,0,0.05,0.06,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5279,34,Dunk,Defender,Wolves,Brighton,6,Home,6.0,0.0,90,0,0,1,0,0.7,0,0,0,0,0,0,0,0.0,0.16,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5280,34,Dunk,Defender,Man Utd,Brighton,5,Home,1.0,0.0,90,0,0,1,0,1.38,0,0,0,1,0,0,0,0.0,0.01,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5281,35,Dunk,Defender,Everton,Brighton,-1,Home,1.0,5.0,90,0,0,0,5,2.28,0,0,0,1,0,0,0,0.06,0.06,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5282,36,Dunk,Defender,Arsenal,Brighton,6,Away,0.0,3.0,90,0,0,1,0,0.84,0,0,0,0,0,0,0,0.0,0.0,8.2,4.8,1,1,1,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5283,36,Dunk,Defender,Newcastle,Brighton,0,Away,4.0,1.0,90,0,0,0,4,3.16,0,0,0,0,0,0,0,0.0,0.0,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5284,37,Dunk,Defender,Southampton,Brighton,2,Home,3.0,1.0,90,0,0,0,1,0.65,0,0,0,0,0,0,0,0.0,0.02,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5285,37,Dunk,Defender,Man City,Brighton,0,Home,,,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,8.2,4.8,1,1,0,12,50,46.43,1,0,0,0,4,0,7,36,1.67,0.90,112,a
5286,1,March,Midfielder,Man Utd,Brighton,5,Away,1.0,2.0,90,0,1,0,1,1.38,0,0,0,0,0,0,0,0.03,0.02,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5287,2,March,Midfielder,Newcastle,Brighton,2,Home,0.0,0.0,74,0,0,1,0,0.22,0,0,0,1,0,0,0,0.29,0.2,5.0,5.2,6,10,1,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5288,3,March,Midfielder,West Ham,Brighton,3,Away,0.0,2.0,84,0,0,1,0,0.83,0,0,0,0,0,0,0,0.16,0.03,5.0,5.2,6,10,1,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5289,4,March,Midfielder,Leeds,Brighton,3,Home,1.0,0.0,69,0,0,1,0,1.25,0,0,0,0,0,0,0,0.81,0.02,5.0,5.2,6,10,1,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5290,5,March,Midfielder,Fulham,Brighton,2,Away,2.0,1.0,90,0,0,0,2,0.68,0,0,0,0,0,0,0,0.09,0.11,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5291,6,March,Midfielder,Leicester,Brighton,5,Home,5.0,2.0,90,0,1,0,2,1.45,0,0,0,0,0,0,0,0.44,0.1,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5292,9,March,Midfielder,Liverpool,Brighton,6,Away,3.0,3.0,90,0,1,0,3,1.47,0,0,0,0,0,0,1,0.0,0.15,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5293,10,March,Midfielder,Spurs,Brighton,2,Home,0.0,1.0,90,0,0,0,1,0.79,0,0,0,0,0,0,0,0.04,0.06,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5294,11,March,Midfielder,Brentford,Brighton,2,Away,2.0,0.0,90,0,0,0,2,1.47,0,0,0,0,0,0,0,0.32,0.18,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5295,12,March,Midfielder,Nott'm Forest,Brighton,3,Home,0.0,0.0,90,0,0,1,0,0.13,0,0,0,0,0,0,0,0.05,0.13,5.0,5.2,6,10,1,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5296,13,March,Midfielder,Man City,Brighton,5,Away,3.0,1.0,90,0,1,0,3,1.63,0,0,0,0,0,0,0,0.03,0.03,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5297,14,March,Midfielder,Chelsea,Brighton,2,Home,4.0,1.0,90,0,0,0,1,1.36,0,0,0,0,0,0,0,0.04,0.03,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5298,15,March,Midfielder,Wolves,Brighton,2,Away,2.0,3.0,90,0,0,0,2,1.23,0,0,0,0,0,0,0,0.33,0.35,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5299,16,March,Midfielder,Aston Villa,Brighton,2,Home,1.0,2.0,90,0,0,0,2,1.49,0,0,0,0,0,0,0,0.0,0.03,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5300,17,March,Midfielder,Southampton,Brighton,13,Away,1.0,3.0,82,1,1,0,1,1.91,0,0,0,0,0,0,3,0.03,0.57,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
5301,18,March,Midfielder,Arsenal,Brighton,1,Home,2.0,4.0,75,0,0,0,4,2.88,0,0,0,1,0,0,0,0.04,0.22,5.0,5.2,6,10,0,10,40,37.58,0,0,0,0,2,0,16,31,7.01,5.90,147,d
